App Name,App Id,Category,Rating,Rating Count,Installs,Minimum Installs,Maximum Installs,Free,Price,Currency,Size,Minimum Android,Developer Id,Developer Website,Developer Email,Released,Last Updated,Content Rating,Privacy Policy,Ad Supported,In App Purchases,Editors Choice,Scraped Time
Hair By Taylor,io.craiclabs.taylor,Beauty,0.0,0,10+,10,38,True,0,USD,10M,4.4 and up,Craiclabs,https://craiclabs.io,info@craiclabs.io,"Jan 11, 2020","Jan 30, 2020",Everyone,https://craiclabs.io/privacy,False,False,False,2021-06-15 20:20:58
All songs Karawan Kamel 2004 without Net,com.newandromo.dev463243.app1016516,Music & Audio,0.0,0,100+,100,114,True,0,USD,77M,4.1 and up,Haboun Hussein Sabbagh,https://10828.appads-txt.com/ads-app.txt,havaldlo123@gmail.com,"Nov 13, 2020","Nov 13, 2020",Everyone,,True,False,False,2021-06-15 20:20:58
TAPPI make your own story,com.Max.TappiAppAR,Educational,0.0,0,100+,100,253,True,0,USD,139M,7.1 and up,ARTUR LUTYŃSKI WELL DONE,https://www.facebook.com/tappimobilegames,artur@blackcatstudio.pl,"Apr 25, 2020","May 11, 2020",Everyone,https://welldoneapp.pl/polityka-prywatnosci/,False,False,False,2021-06-15 20:20:58
Radio Ameghino Online,com.serviciostreaming.ameghinoonline,Music & Audio,0.0,0,10+,10,16,True,0,USD,3.3M,4.1 and up,Serviciostreaming,http://radioameghino.suenaenvivo.com,ventas@serviciostreaming.com,,"Mar 07, 2020",Everyone,http://www.serviciostreaming.com/privacidad.html,False,False,False,2021-06-15 20:20:58
Navratri Video Status 2020,com.navratri.vstatus,Entertainment,3.3,21,"10,000+",10000,10268,True,0,USD,10M,4.4 and up,Domadiya chirag,https://toptechbits.blogspot.com/,domadiya903@gmail.com,"Sep 2, 2020","Oct 17, 2020",Everyone,https://myappprivecypolicy.blogspot.com/2020/09/navratri-video-status-for-2020.html,True,False,False,2021-06-15 20:20:58
my Latitude and Longitude,com.impact.gpscoordinates,Maps & Navigation,3.8,149,"10,000+",10000,39124,True,0,USD,4.1M,4.0.3 and up,Expact Apps,,expactapps@gmail.com,"Jun 20, 2019","Jul 21, 2019",Everyone,,True,False,False,2021-06-15 20:20:58
AngelsFX,com.angels.brokers.brokerapp,Finance,4.6,31,100+,100,396,True,0,USD,5.1M,4.1 and up,Angels-Fx,http://www.angels-fx.com,support@angels-fx.com,"Aug 15, 2018","Nov 18, 2019",Everyone,http://angels-fx.com/docs/Privacy%20Policy.pdf,False,False,False,2021-06-15 20:20:58
SmartAlarm+2,com.mcu.SmartAlarm,Lifestyle,4.2,6,"1,000+",1000,1056,True,0,USD,95M,4.4 and up,Pyronix Ltd.,http://www.pyronix.com,apps@pyronix.com,"May 30, 2019","Oct 20, 2020",Everyone,https://www.pyronixcloud.com/privacy-policy,False,False,False,2021-06-15 20:20:58
Dansk Skoleskak,dk.area9.skoleskak,Education,0.0,0,10+,10,41,True,0,USD,19M,4.1 and up,Dansk Skoleskak,http://skoleskak.dk,info@skoleskak.dk,"Jan 20, 2020","Oct 28, 2020",Everyone,https://login.skoleskak.dk/service/show-privacy-politics,False,False,False,2021-06-15 20:20:58
KFZ-Prüfungstrainer Teil 1,de.vogel.quiz,Education,2.9,52,"1,000+",1000,3360,False,5.49,USD,19M,4.0 and up,Vogel Communications Group GmbH & Co. KG,http://www.vogel.de,hilfe@vogel.de,"Feb 7, 2014","Apr 05, 2016",Everyone,https://privacy.vogel.de/datenschutz.html,False,False,False,2021-06-15 20:20:58
Superhero Cartoon Maker : Animated Story Creator,com.avatarmaker.supercartoonmaker,Role Playing,3.2,1031,"100,000+",100000,107398,True,0,USD,37M,4.1 and up,Avatar Maker,,acmappinfo@gmail.com,"Feb 10, 2018","Feb 10, 2018",Everyone,http://acmprivacypolicy.blogspot.in/,True,False,False,2021-06-15 20:20:58
Sculpt,com.DefaultCompany.Sculpt,Simulation,0.0,0,100+,100,381,True,0,USD,24M,4.4 and up,HexOlive,,88.mauro@live.com,"Jul 20, 2020","Jul 20, 2020",Everyone,,False,False,False,2021-06-15 20:20:59
Crab Catcher,air.CrabCatcher,Casual,4.3,15,"1,000+",1000,1006,True,0,USD,29M,2.2 and up,Catchy Stuff,http://www.crabcatcherworld.com,info@crabcatcherworld.com,"Dec 3, 2014","Dec 05, 2014",Everyone,http://omarlewis.org/Catchy%20Stuff%20Privacy%20Policy.pdf,True,False,False,2021-06-15 20:20:59
Coober Pedy,com.spacewhale.coober,Education,0.0,0,50+,50,85,True,0,USD,1.9M,5.0 and up,Turbo 360,https://www.turbo360.com.au,hello@turbo360.com.au,"May 2, 2019","May 03, 2019",Everyone,https://www.coober360.com.au/info/privacy-policy/,False,False,False,2021-06-15 20:20:59
To Kill a Mocking Bird,io.kodular.pardeep1984.To_Kill_A_Mockingbird_in_app,Books & Reference,0.0,0,1+,1,4,True,0,USD,6.6M,4.4 and up,Mocktime Books,https://mocktime.com/,pardeep1984@gmail.com,"Jun 3, 2021","Jun 04, 2021",Everyone,,False,True,False,2021-06-15 20:20:59
To-Do Lists for Google Tasks,com.buildfortheweb.tasks,Productivity,4.2,2852,"100,000+",100000,205484,True,0,USD,10M,4.0.3 and up,Build for the Web,https://www.taskary.com,buildfortheweb@gmail.com,"Dec 22, 2011","Jun 14, 2021",Everyone,http://taskary.com/privacy_policy.html,True,True,False,2021-06-15 20:20:59
Porthmadog Signalling Sim 3.2A,processing.test.portsim_2_0a,Simulation,3.6,50,"1,000+",1000,2777,True,0,USD,Varies with device,Varies with device,Colin Tucker,,batshop@btinternet.com,"Oct 19, 2014","Sep 29, 2018",Everyone,,False,False,False,2021-06-15 20:20:59
فلسطين والقضية الفلسطينية,io.palestine_0205,Education,4.5,138,"10,000+",10000,22890,True,0,USD,71M,4.1 and up,QOU.EDU AL-Quds Open University,http://www.qou.edu,elearning@qou.edu,"Jan 11, 2017","Dec 06, 2017",Everyone,,False,False,False,2021-06-15 20:20:59
طرق حفظ القرآن الكريم,inyanreturns.appwaystomemorizetheholyquran,Books & Reference,0.0,0,500+,500,521,True,0,USD,3.4M,4.0.3 and up,bafomet,,librovichandrey@gmail.com,"Feb 9, 2019","Feb 09, 2019",Everyone,https://docs.google.com/document/d/1z7EzJv0HQmqE1Ao6_O8-GGao-_asb4KWkE8v21PAhZg/edit?usp=sharing,True,False,False,2021-06-15 20:20:59
Circular Motion,com.ionicframework.shm045app488744,Education,0.0,0,"1,000+",1000,1180,True,0,USD,4.2M,4.1 and up,Open Source Physics Singapore,http://weelookang.blogspot.sg/,opensourcephysicssingapore@gmail.com,"Aug 18, 2016","Aug 19, 2016",Everyone,http://weelookang.blogspot.sg/2017/02/open-source-physics-at-singapore.html,True,False,False,2021-06-15 20:21:00
Arab Man Photo Maker Editor,com.jikamalam.ArabManPhotoMakerEditor,Entertainment,0.0,0,100+,100,440,True,0,USD,18M,4.1 and up,jikamalam,http://hotelhoneymoongarut.com,sekar.chizuru@gmail.com,"Mar 16, 2018","Mar 16, 2018",Everyone,http://hotelhoneymoongarut.com,True,False,False,2021-06-15 20:21:00
KSEDi,ksedi.emhainnovations.com,Food & Drink,0.0,0,50+,50,52,True,0,USD,6.4M,4.4 and up,Emha Innovations,http://ksedi.com,contact@ksedi.com,"Oct 12, 2019","Nov 14, 2019",Teen,http://www.ksedi.com/privacy-policy.html,False,False,False,2021-06-15 20:21:00
BRU Virtual Lab (by TMC),com.imagine.ClinicAR,Medical,0.0,0,500+,500,782,True,0,USD,Varies with device,4.4 and up,Imagine Realities Inc.,http://www.imagine-ar.com,ctri@themedicalcity.com,"Nov 11, 2018","Oct 11, 2019",Everyone,http://www.imagine-ar.com/privacy.php,False,False,False,2021-06-15 20:21:00
Partynaa,com.partynaa.app,Entertainment,0.0,0,50+,50,75,True,0,XXX,34M,4.1 and up,Partynaa,https://www.partynaa.com,partynaaevents@gmail.com,"Dec 2, 2020","Dec 03, 2020",Everyone,https://www.partynaa.com/terms-condition,False,False,False,2021-06-15 20:21:00
📙 Learning to count numbers from 0 to 100,com.nas.tocount,Educational,4.6,25,"1,000+",1000,4373,True,0,USD,12M,5.1 and up,N/A Studio,https://nagm.ru/,not.studio.available@gmail.com,"May 27, 2020","Mar 10, 2021",Everyone,https://nagm.ru/android/privacy_policy.html,True,True,False,2021-06-15 20:21:00
"Blaine School District, WA",com.apptegy.blainesd,Education,0.0,0,"1,000+",1000,1012,True,0,USD,41M,4.1 and up,Apptegy,http://www.Apptegy.com,jgeorge@apptegy.com,"Jun 27, 2018","Mar 21, 2019",Everyone,http://apptegy.com/privacy-policy,False,False,False,2021-06-15 20:21:00
Events Bangla,com.eventsbangla.app,Entertainment,0.0,0,5+,5,6,True,0,USD,1.4M,4.0.3 and up,Taas Bangladesh,https://eventsbangla.com,eventsbangla@gmail.com,"Jun 30, 2019","Jul 01, 2019",Everyone,,False,False,False,2021-06-15 20:21:00
Slider,br.com.egretta.slider,Puzzle,0.0,0,1+,1,3,True,0,USD,1.1M,4.0 and up,Egretta Systems,https://egretta.systems/website/slider,contact@egretta.systems,"Apr 20, 2020","Jun 07, 2021",Everyone,https://egretta.systems/website/slider#Privacy_Policy,False,False,False,2021-06-15 20:21:00
News Radio 1310 KLIX - Twin Falls,com.tsm.klix,News & Magazines,4.3,17,"1,000+",1000,1385,True,0,USD,26M,5.0 and up,"Townsquare Media, Inc.",http://newsradio1310.com,ask.newsradio1310klix@townsquaredigital.com,"Nov 15, 2017","May 28, 2021",Everyone 10+,http://newsradio1310.com/privacy,True,False,False,2021-06-15 20:21:00
Sinhalese English Translator,com.thewebvalue.sinhalese.english,Education,0.0,0,"1,000+",1000,3031,True,0,USD,5.7M,4.0 and up,TheWebValue,https://mock247.com,thewebvalue@gmail.com,"Sep 19, 2015","Apr 06, 2017",Everyone,http://feedshit.com/privacy,True,False,False,2021-06-15 20:21:00
Recent Notification,com.rt.recentnotification,Tools,3.4,53,"10,000+",10000,22058,True,0,USD,4.2M,4.4 and up,Radhika IT Solutions,,radhikasolution933@gmail.com,"May 28, 2018","Jun 04, 2019",Everyone,https://rahikaitsolutions.000webhostapp.com,True,False,False,2021-06-15 20:21:00
Moving Platform 3D,com.Infinistic.MovingPlatform3D,Casual,0.0,0,500+,500,718,True,0,USD,42M,5.0 and up,Infinistic,https://www.infinistic.net/,infinistic.customer@gmail.com,"Mar 9, 2021","Mar 25, 2021",Everyone,http://www.infinistic.net/privacy.html,True,False,False,2021-06-15 20:21:00
iHomentLight,com.ihoment.lightbelt,Tools,3.3,197,"10,000+",10000,40925,True,0,USD,5.9M,4.4 and up,Govee,https://www.ihoment.com/,support@ihoment.com,"Jan 5, 2018","Nov 08, 2018",Everyone,https://www.ihoment.com/support/padprivacy/,False,False,False,2021-06-15 20:21:00
eMO Life,com.bdrthermea.roomunitapplication.chappee,Productivity,3.1,35,"1,000+",1000,3525,True,0,USD,12M,5.0 and up,CHAPPEE S.A.,http://www.chappee.com,digital@chappee.com,"Oct 30, 2019","May 26, 2021",Everyone,https://document.bdrthermea.net/fr-FR/chappee/FR/privacy,False,False,False,2021-06-15 20:21:00
Ngôn Tình Đam Mỹ Phần 1/5,com.ebookstorevn.ngontinhdammyhay1,Books & Reference,4.3,7,500+,500,775,True,0,USD,18M,2.3 and up,Truyện Lẻ Offline Hot,https://ebookstorevndev.blogspot.com/,femersshelton983739@gmail.com,"Jul 7, 2019","Jul 07, 2019",Everyone,https://ebookstorevndev.blogspot.com/2019/07/chinh-sach-bao-mat-ung-dung-ngon-tinh_7.html,True,False,False,2021-06-15 20:21:01
Life Hack - Life Facts,com.hir.lifehackandlifefact,Entertainment,0.0,0,10+,10,38,True,0,USD,8.1M,4.1 and up,HiruSoftware,,hitesh123paladiya@gmail.com,"Dec 17, 2020","Dec 29, 2020",Everyone,https://docs.google.com/document/d/1P3jgV5-sfaHXvaTtfKrnMC67BMVBPgDt9hGG5RHYe8s/edit?usp=sharing,True,False,False,2021-06-15 20:21:01
Goal Planning,com.dipl.goalplanning.app,Finance,0.0,0,10+,10,15,True,0,USD,2.7M,4.1 and up,Dips Imagination Pvt. Ltd.,,dipl.ahdi@gmail.com,"Aug 30, 2018","Aug 06, 2020",Everyone,,False,False,False,2021-06-15 20:21:01
Brondool Carelock Old,nl.heycop.carelock,Business,0.0,0,100+,100,151,True,0,USD,5.9M,4.4 and up,Heycop Smart Innovations,http://heycopsi.nl,innovatie@heycopsi.nl,"Jun 19, 2017","Sep 30, 2020",Everyone,https://www.heycopsi.nl/privacybeleid,False,False,False,2021-06-15 20:21:01
全球推手,com.vogyou,Shopping,0.0,0,10+,10,21,True,0,USD,19M,4.4 and up,MK infotech limited,https://www.vogyou.com,support@vogyou.com,"Oct 25, 2017","Dec 14, 2017",Everyone,https://www.vogyou.com,False,False,False,2021-06-15 20:21:01
My Chicken Coop,com.EllisHughes.CluckCluckChicken,Casual,4.4,17,50+,50,58,True,0,USD,20M,4.4 and up,Ellis Hughes,https://cluckcluck.co.uk/,cluckcluckchicken@gmail.com,"Mar 27, 2021","May 23, 2021",Everyone,https://cluckcluck.co.uk/policy.html,True,False,False,2021-06-15 20:21:01
Segment Calculator,com.byroid.segmentcalculator1,Tools,4.0,47,"10,000+",10000,12032,True,0,USD,138k,2.1 and up,Byroid Apps,http://byroid.blogspot.com,byroiddev@gmail.com,"Sep 5, 2011","Sep 05, 2011",Everyone,,True,False,False,2021-06-15 20:21:01
Premiumplay TV,com.premiumplay.premiumplayiptvbox,Entertainment,4.4,82,"10,000+",10000,17927,True,0,USD,61M,4.2 and up,Premiumplay,http://premiumplay.net,mumiiiix@gmail.com,"Nov 14, 2018","Feb 21, 2020",Everyone,,False,False,False,2021-06-15 20:21:01
逃出地府,com.SmallFactory.ProjectLifeLine,Adventure,0.0,0,100+,100,133,True,0,USD,31M,2.3 and up,Small Factory,https://www.facebook.com/smallfactory,littlex2factory@gmail.com,"Aug 21, 2020","Aug 21, 2020",Everyone,https://www.facebook.com/smallfactory/posts/515811058615456,True,True,False,2021-06-15 20:21:01
Block Breaker,org.ravenlabs.BlockBreaker,Arcade,0.0,0,500+,500,686,True,0,USD,26M,2.3 and up,RavenLabs,http://www.ravenlabs.org,rav3nlabs@gmail.com,"Jul 16, 2016","Jul 16, 2016",Everyone,,False,False,False,2021-06-15 20:21:01
Warden,com.SandwichArtist.ProjectWarden,House & Home,0.0,0,100+,100,458,True,0,USD,35M,5.0 and up,Sandwich Artist,,alexeiholgate1@gmail.com,"Sep 6, 2019","Sep 06, 2019",Teen,,False,False,False,2021-06-15 20:21:01
Women's Down Coats: Shop Fashionable Ladies Coats,com.cinotexpress.t2000419,Shopping,0.0,0,5+,5,6,True,0,USD,2.6M,4.1 and up,CotExpress Tech,https://w2app.blogspot.com,info500dx.apps@blogger.com,"Jan 19, 2021","May 30, 2021",Everyone,,False,False,False,2021-06-15 20:21:01
Guru Randhawa Hit Songs (HD),com.app.gururandhawa,Entertainment,4.4,31,"5,000+",5000,9781,True,0,USD,5.4M,4.4 and up,Shotfine Studio,,smsdhamakapp@gmail.com,"Jan 5, 2019","Dec 12, 2019",Everyone,https://www.freeprivacypolicy.com/privacy/view/f9190c9ab5bed6c176d03771effa974d,True,False,False,2021-06-15 20:21:01
EduExperts,in.eduexperts.eduexperts,Education,0.0,0,50+,50,70,True,0,USD,4.7M,4.1 and up,Delta Studio Creation,http://edu-experts.in/,deltastudio2045@gmail.com,"Dec 12, 2019","Mar 15, 2020",Everyone,http://gyanmaniindia.com/privacy-policy.php,False,False,False,2021-06-15 20:21:01
M365 Digital Dash,m365.digital.dash,Tools,2.8,52,"10,000+",10000,17265,True,0,USD,2.3M,8.0 and up,CGGSoft,,cvetan0129@gmail.com,"Jun 5, 2019","Jul 27, 2019",Everyone,,True,False,False,2021-06-15 20:21:01
Medsonat Personalised Program,com.medsonat.medsonatApp,Health & Fitness,0.0,0,10+,10,38,True,0,USD,13M,4.4 and up,Therapeutic Nutraceuticals (NZ) Limited,http://www.medsonat.com,support.team@medsonat.com,"Oct 14, 2019","Oct 20, 2019",Everyone,https://www.freeprivacypolicy.com/privacy/view/2871259abaade973f7123b7616da2aab,False,False,False,2021-06-15 20:21:01
أذكاري المسلم,com.sologreenapp.azkareapp,Entertainment,5.0,20,"1,000+",1000,2255,True,0,USD,26M,4.0 and up,sologreen,http://www.sologreen.net,sologreenapp@gmail.com,"Oct 30, 2016","Oct 10, 2017",Teen,http://www.sologreen.net,False,False,False,2021-06-15 20:21:01
Peanut Free Recipes - Peanut Allergy Diet,com.prestigeworldwide.peanutfreerecipes,Health & Fitness,0.0,0,10+,10,29,True,0,USD,49M,5.0 and up,"Prestige Worldwide Apps, Inc",,prestigeworldwide.app@gmail.com,"Jul 14, 2020","Jul 14, 2020",Everyone,http://prestigeworldwideapps.com/peanut-recipes-policy/,True,False,False,2021-06-15 20:21:01
Japam Counter,com.tlc.mantracounter,Tools,0.0,0,10+,10,23,True,0,USD,16M,5.0 and up,Siddarth Ganesh,,tosiddarthg@gmail.com,"Aug 4, 2020","Aug 04, 2020",Everyone,https://japam-counter.flycricket.io/privacy.html,False,False,False,2021-06-15 20:21:01
أغاني ليلى غفران  LAILA GHOFRAN بدون نت,com.jgdssq.fd,Music & Audio,4.2,19,"5,000+",5000,8588,True,0,USD,22M,4.1 and up,omarakikabb,,omarakikabb@gmail.com,"May 15, 2020","Feb 06, 2021",Everyone,https://quickappninja.com/game-privacy-policy.html,True,False,False,2021-06-15 20:21:01
internet free speed test,com.air_cheap,Tools,3.9,1353,"100,000+",100000,239882,True,0,USD,16M,5.0 and up,بدر العازمي Bader Alazemi,http://t123t.com/,email@t123t.com,"Feb 1, 2014","Jun 14, 2020",Everyone,http://www1.t123t.com/Privacy_Policy_t123t/Privacy_Policy_t123t_com_speed_test.htm,True,False,False,2021-06-15 20:21:01
1000+ Natural Home Remedies,com.home.remedies.natural,Health & Fitness,4.2,11,"1,000+",1000,2123,True,0,USD,2.6M,4.0.3 and up,Influenz Apps,,influenzapps@gmail.com,"Aug 29, 2019","Aug 30, 2019",Everyone,https://influenzapps.blogspot.com/2019/03/privacy-policy.html,True,False,False,2021-06-15 20:21:01
Cham – Rumi keyboard,org.kauthara.chamrumi,Education,0.0,0,500+,500,654,True,0,USD,2.2M,4.4 and up,Kauthara.org,https://kauthara.org,kautharanews@gmail.com,"Oct 7, 2018","Feb 11, 2019",Everyone,,False,False,False,2021-06-15 20:21:02
Piano Tap Tiles - Elsa Game,com.yipyip.app.frozenpiano,Music,3.4,211,"100,000+",100000,108599,True,0,USD,32M,4.1 and up,YIP YIP,https://n742f405e.app-ads-txt.com,yipyip0896@gmail.com,"Jan 2, 2020","Feb 13, 2020",Everyone,https://sites.google.com/view/yipyipapp/beranda,True,False,False,2021-06-15 20:21:02
Paris RER 2020,com.subway.nw.paris.rer,Maps & Navigation,0.0,0,"1,000+",1000,2463,True,0,USD,27M,4.1 and up,AmzApps,,amz.apps.feedback@gmail.com,"Apr 5, 2018","Feb 19, 2020",Everyone,https://docs.google.com/document/d/1HNUU4sSnvrJPQ53IGH7okew3JvvPknmkAECYsbHyuEI/edit?usp=sharing,True,False,False,2021-06-15 20:21:02
Maarif ul Quran - Maulana M. Idrees Kandhelvi,com.atq.quranemajeedapp.org.kandhelvi,Education,4.8,115,"10,000+",10000,36543,True,0,USD,17M,4.1 and up,UsmanPervez,,usman.pervez18@gmail.com,"Jan 8, 2018","Feb 16, 2021",Everyone,,False,False,False,2021-06-15 20:21:02
Hisn Almuslim,org.telenoc.hisnulmuslim,Books & Reference,0.0,0,50+,50,56,True,0,USD,3.7M,5.0 and up,TeleNoc Global,,telenocglobal@gmail.com,"Sep 18, 2019","Sep 18, 2019",Everyone,http://telenoc.pk/privacy-policy-telenoc-it-company-pakistan/,True,False,False,2021-06-15 20:21:02
The Cute App - Dogs & Cats,com.phyora.apps.thecuteapp,Entertainment,4.7,21,100+,100,348,True,0,USD,4.0M,4.1 and up,Phyora,http://www.thecuteapp.com,thecuteapp@phyora.com,"Jun 14, 2016","Jun 22, 2016",Everyone,http://www.phyora.com/privacy-policy/,True,False,False,2021-06-15 20:21:02
Lattis,io.lattis.lattis,Travel & Local,2.4,21,"1,000+",1000,3003,True,0,USD,25M,5.0 and up,Lattis,http://lattis.io,support@lattis.io,"May 18, 2017","May 10, 2021",Everyone,https://bikeshare.lattis.io/pages/lattis-privacy-policy,False,False,False,2021-06-15 20:21:02
TranslateTo Language Translation,saputroapps.textspeech,Education,0.0,0,5+,5,8,True,0,USD,1.3M,4.0.3 and up,Desmond Oderah Simeon,,desmondsimeonoderah@gmail.com,"Jun 13, 2018","Jun 13, 2018",Everyone,,False,False,False,2021-06-15 20:21:02
FlairSoftwareSolutions,com.flairsoftwaresolutions.flairsoftwaresolutions,Education,0.0,0,5+,5,6,True,0,USD,1.5M,4.0.3 and up,TCOE Software Solutions,http://www.flairsoftwaresolutions.com/,support@flairsoftwaresolutions.com,"Jan 12, 2018","Jan 13, 2018",Everyone,http://www.flairsoftwaresolutions.com/PrivacyPolicy.html,False,False,False,2021-06-15 20:21:02
أناشيد أيمن الحلاق 2020 بدون إنترنت تحديث بإستمرار,com.samirapps.AymnHlak,Music & Audio,0.0,0,100+,100,201,True,0,USD,55M,4.1 and up,myar4apps,https://cb4ad4f93.app-ads-txt.com,myar1976samir@gmail.com,"Sep 11, 2020","Sep 11, 2020",Everyone,https://sites.google.com/view/myar4apps,True,False,False,2021-06-15 20:21:02
Automotive IQ,com.iqpc.autoiq,Business,0.0,0,100+,100,435,True,0,USD,48M,4.3 and up,IQPC Digital,https://www.IQPC.com,mobile@iqpc.com,"Aug 2, 2018","Jun 12, 2020",Everyone,https://www.iqpc.com/privacy-policy,False,False,False,2021-06-15 20:21:02
NVIDIA Games,com.nvidia.tegrazone3,Entertainment,3.2,4327,"1,000,000+",1000000,2073437,True,0,USD,44M,5.0 and up,NVIDIA,http://shield.nvidia.com,shieldhub@nvidia.com,"Jun 6, 2014","Jun 14, 2021",Teen,http://www.nvidia.com/object/privacy_policy.html,False,False,False,2021-06-15 20:21:02
Educational Kid Game,com.dogu.kidgame,Educational,0.0,0,100+,100,150,True,0,USD,7.5M,5.0 and up,Mobcomsof,,mobcomsof@gmail.com,"Oct 29, 2018","Nov 03, 2018",Everyone,https://docs.google.com/document/d/1nVfwRBAvv81v3ElRq4wK6F0QVN1aqopT0j_IbNwMhyk/edit#heading=h.b2gd2q8gy5gn,True,False,False,2021-06-15 20:21:02
Rise up to the Occasion,games.apricot.eddieb.RiseuptotheOccasion,Arcade,0.0,0,10+,10,12,True,0,USD,39M,5.0 and up,PHI MIDAS E,,phimidase@gmail.com,"Nov 20, 2020","Nov 21, 2020",Everyone,https://apricot.games/privacy-policy/,True,False,False,2021-06-15 20:21:02
Sudoku Free,com.linkedbit.megasudokufree,Puzzle,3.9,1577,"100,000+",100000,438756,True,0,USD,4.8M,4.1 and up,LinkedBit,http://www.linkedbit.com,support@linkedbit.com,"Jun 15, 2013","Feb 05, 2019",Everyone,http://www.linkedbit.com/privacy/privacy_policy_msfree.html,True,False,False,2021-06-15 20:21:03
Mustrack,com.mustangtech.mustrack,Maps & Navigation,0.0,0,50+,50,88,True,0,USD,2.3M,Varies with device,Mustangtech,http://www.mustangtech.com.au,hybiepoo@hotmail.com,"Nov 10, 2017","Jul 29, 2020",Everyone,https://www.mustangtech.com.au/mustrack/PrivacyPolicy.html,False,False,False,2021-06-15 20:21:03
Visual Goals (Law of Attraction),com.datamix.visualgoals,Health & Fitness,0.0,0,50+,50,75,True,0,USD,11M,4.3 and up,Datamix Soft,http://datamix-software.weebly.com/,datamixsoft@gmail.com,"Apr 7, 2019","Jul 03, 2019",Everyone,https://datamix-software.weebly.com/visual-goals-privacy-policy.html,True,False,False,2021-06-15 20:21:03
